Date,Product,Category,Price,Units,Total,Discount,Region,Sales_Rep,Payment_Method,Customer_Segment
2023-04-14,Desk,Furniture,561.22,4,2244.88,0.0,East,Lisa Anderson,Credit Card,Small Business
2023-04-14,Office Chair,Furniture,580.93,2,1127.0,0.03,West,Robert Taylor,Debit Card,Corporate
2023-04-15,Filing Cabinet,Furniture,278.81,5,1394.05,0.0,West,Jennifer Martinez,Credit Card,Corporate
2023-04-15,Monitor Stand,Accessories,85.37,4,341.48,0.0,North,John Smith,Bank Transfer,Corporate
2023-04-15,Pen Set,Office Supplies,5.44,1,5.44,0.0,North,Emma Davis,PayPal,Corporate
2023-04-15,Stapler,Office Supplies,20.1,2,40.2,0.0,West,Jennifer Martinez,Bank Transfer,Corporate
2023-04-15,Filing Cabinet,Furniture,230.71,2,461.42,0.0,North,John Smith,Bank Transfer,Individual
2023-04-16,Desk Organizer,Office Supplies,43.49,3,130.47,0.0,North,John Smith,PayPal,Small Business
2023-04-16,Mouse,Accessories,118.77,3,324.24,0.09,South,Michael Johnson,Credit Card,Government
2023-04-16,Stapler,Office Supplies,13.29,3,39.87,0.0,South,Sarah Wilson,Debit Card,Small Business
2023-04-16,Keyboard,Accessories,76.55,3,229.65,0.0,South,Sarah Wilson,Bank Transfer,Corporate
2023-04-16,Smartphone,Electronics,1986.59,3,5959.77,0.0,South,Sarah Wilson,Debit Card,Corporate
2023-04-16,Tablet,Electronics,938.33,1,938.33,0.0,North,John Smith,PayPal,Corporate
2023-04-16,Headphones,Electronics,1162.06,3,3277.01,0.06,West,Robert Taylor,Credit Card,Small Business
2023-04-16,Stapler,Office Supplies,30.18,4,120.72,0.0,East,David Brown,Bank Transfer,Government
2023-04-16,Mouse,Accessories,50.18,1,50.18,0.0,North,John Smith,Credit Card,Individual
2023-04-16,Smartphone,Electronics,618.82,2,1237.64,0.0,West,Jennifer Martinez,Bank Transfer,Small Business
2023-04-16,Keyboard,Accessories,139.69,4,558.76,0.0,South,Sarah Wilson,Debit Card,Corporate
2023-04-17,Smartwatch,Electronics,438.96,1,390.67,0.11,West,Jennifer Martinez,PayPal,Individual
2023-04-17,Laptop,Electronics,307.65,4,1230.6,0.0,North,Emma Davis,Credit Card,Government
2023-04-17,Keyboard,Accessories,133.84,1,133.84,0.0,North,John Smith,,Small Business
2023-04-17,Paper Clips,Office Supplies,33.46,5,167.3,0.0,South,Michael Johnson,Debit Card,Small Business
2023-04-17,Headphones,Electronics,1441.77,1,1441.77,0.0,North,Emma Davis,Debit Card,Corporate
2023-04-17,Filing Cabinet,Furniture,124.65,4,438.77,0.12,North,Emma Davis,Credit Card,Individual
2023-04-17,Laptop,Electronics,1463.32,5,7316.6,0.0,East,Lisa Anderson,Credit Card,Government
2023-04-18,Keyboard,Accessories,40.58,4,154.2,0.05,West,Jennifer Martinez,Credit Card,Individual
2023-04-18,USB Drive,Accessories,110.74,5,509.4,0.08,South,Michael Johnson,Debit Card,Government
2023-04-18,Stapler,Office Supplies,45.82,2,82.48,0.1,North,Emma Davis,Credit Card,Small Business
2023-04-18,USB Drive,Accessories,43.19,5,215.95,0.0,North,Emma Davis,Credit Card,Corporate
2023-04-18,Monitor Stand,Accessories,57.03,1,57.03,0.0,West,Jennifer Martinez,Debit Card,Corporate
2023-04-18,Laptop,Electronics,676.49,2,1352.98,0.0,East,Lisa Anderson,Credit Card,Individual
2023-04-18,Desk,Furniture,338.03,1,338.03,0.0,East,David Brown,Credit Card,Government
2023-04-18,Laptop,Electronics,1583.25,5,7203.79,0.09,North,Emma Davis,PayPal,Corporate
2023-04-18,Bookshelf,Furniture,387.33,2,774.66,0.0,North,Emma Davis,Credit Card,Individual
2023-04-18,Laptop Bag,Accessories,21.87,3,65.61,0.0,North,Emma Davis,Credit Card,Government
2023-04-18,Desk Organizer,Office Supplies,40.07,2,80.14,0.0,South,Sarah Wilson,Debit Card,Small Business
2023-04-18,Desk Organizer,Office Supplies,25.0,5,113.75,0.09,South,Michael Johnson,PayPal,Small Business
2023-04-18,Notebook,Office Supplies,34.18,2,68.36,0.0,South,Michael Johnson,Debit Card,Small Business
2023-04-18,Laptop,Electronics,1850.91,3,5552.73,0.0,South,Michael Johnson,PayPal,Small Business
2023-04-18,Headphones,Electronics,1635.47,3,4906.41,0.0,North,Emma Davis,PayPal,Small Business
2023-04-19,Stapler,Office Supplies,11.8,3,35.4,0.0,South,Sarah Wilson,Bank Transfer,Corporate
2023-04-19,Bookshelf,Furniture,200.57,5,1002.85,0.0,East,Lisa Anderson,Credit Card,Government
2023-04-19,Pen Set,Office Supplies,28.87,5,144.35,0.0,West,Robert Taylor,Bank Transfer,Small Business
2023-04-19,Bookshelf,Furniture,611.08,5,3055.4,0.0,East,Lisa Anderson,PayPal,Corporate
2023-04-19,Lamp,Furniture,510.49,5,2552.45,0.0,South,Michael Johnson,PayPal,Corporate
2023-04-19,Headphones,Electronics,1573.0,5,7865.0,0.0,South,Michael Johnson,Bank Transfer,Government
2023-04-19,Desk Organizer,Office Supplies,46.33,2,92.66,0.0,South,Michael Johnson,PayPal,Individual
2023-04-19,Laptop Bag,Accessories,66.32,3,198.96,0.0,East,David Brown,Bank Transfer,Government
2023-04-19,Bookshelf,Furniture,575.55,2,1012.97,0.12,North,John Smith,PayPal,Individual
2023-04-19,Lamp,Furniture,439.13,3,1317.39,0.0,North,John Smith,PayPal,Individual
2023-04-19,Monitor Stand,Accessories,72.33,3,216.99,0.0,North,Emma Davis,Credit Card,Small Business
2023-04-19,Filing Cabinet,Furniture,430.97,1,430.97,0.0,East,David Brown,Debit Card,Small Business
2023-04-19,Notebook,Office Supplies,12.57,1,10.68,0.15,North,Emma Davis,Credit Card,Corporate
2023-04-19,Paper Clips,Office Supplies,39.95,4,159.8,0.0,West,Robert Taylor,PayPal,Government
2023-04-20,Office Chair,Furniture,103.66,1,93.29,0.1,East,David Brown,PayPal,Corporate
2023-04-20,Smartwatch,Electronics,437.24,4,1748.96,0.0,South,,Bank Transfer,Government
2023-04-20,Bookshelf,Furniture,450.85,2,901.7,0.0,West,Robert Taylor,Bank Transfer,Individual
2023-04-20,Keyboard,Accessories,69.09,2,138.18,0.0,West,Jennifer Martinez,Bank Transfer,Corporate
2023-04-20,Notebook,Office Supplies,36.18,1,35.82,0.01,East,Lisa Anderson,Bank Transfer,Individual
2023-04-20,Laptop Bag,Accessories,32.94,2,65.88,0.0,East,Lisa Anderson,Bank Transfer,Government
2023-04-20,Office Chair,Furniture,488.85,5,2444.25,0.0,North,John Smith,Bank Transfer,Government
2023-04-20,Stapler,Office Supplies,38.73,1,34.47,0.11,East,David Brown,Bank Transfer,Corporate
2023-04-21,Filing Cabinet,Furniture,496.09,1,496.09,0.0,West,Robert Taylor,Credit Card,Individual
2023-04-21,Filing Cabinet,Furniture,253.45,5,1267.25,0.0,West,Robert Taylor,Credit Card,Corporate
2023-04-21,Stapler,Office Supplies,5.52,3,16.56,0.0,South,Sarah Wilson,Credit Card,Individual
2023-04-21,Paper Clips,Office Supplies,24.27,4,97.08,0.0,South,Michael Johnson,Credit Card,Small Business
2023-04-21,Mouse,Accessories,124.29,3,372.87,0.0,South,Sarah Wilson,PayPal,Individual
2023-04-21,Desk Organizer,Office Supplies,35.96,1,35.96,0.0,South,Sarah Wilson,PayPal,Small Business
2023-04-21,Headphones,Electronics,1174.06,3,3522.18,0.0,West,Jennifer Martinez,Bank Transfer,Individual
2023-04-21,Pen Set,Office Supplies,13.29,2,26.58,0.0,North,John Smith,Credit Card,Government
2023-04-21,Laptop Bag,Accessories,150.1,4,600.4,0.0,East,David Brown,Debit Card,Corporate
2023-04-21,Laptop Bag,Accessories,129.56,2,259.12,0.0,East,Lisa Anderson,Debit Card,Government
2023-04-21,Laptop Bag,Accessories,38.42,3,101.43,0.12,West,Robert Taylor,Credit Card,Corporate
2023-04-21,Smartphone,Electronics,974.12,4,3896.48,0.0,South,Michael Johnson,Debit Card,Small Business
2023-04-21,Tablet,Electronics,1677.7,2,3221.18,0.04,East,Lisa Anderson,Debit Card,Government
2023-04-21,Stapler,Office Supplies,21.65,5,100.67,0.07,East,David Brown,PayPal,Individual
2023-04-21,Smartwatch,Electronics,1271.98,3,3548.82,0.07,West,Jennifer Martinez,Debit Card,Government
2023-04-22,Keyboard,Accessories,133.84,1,133.84,0.0,East,Lisa Anderson,Credit Card,Small Business
2023-04-22,Filing Cabinet,Furniture,176.64,5,883.2,0.0,North,Emma Davis,PayPal,Government
2023-04-22,Keyboard,Accessories,125.36,1,125.36,0.0,West,Robert Taylor,Debit Card,Corporate
2023-04-22,Office Chair,Furniture,439.23,2,878.46,0.0,East,Lisa Anderson,PayPal,Small Business
2023-04-22,Paper Clips,Office Supplies,14.05,1,12.5,0.11,West,Jennifer Martinez,PayPal,Small Business
2023-04-22,Mouse,Accessories,44.73,1,44.73,0.0,South,Sarah Wilson,Bank Transfer,Corporate
2023-04-22,Keyboard,Accessories,110.8,4,443.2,0.0,East,David Brown,Bank Transfer,Corporate
2023-04-22,Headphones,Electronics,1449.1,2,2898.2,0.0,East,Lisa Anderson,Credit Card,Individual
2023-04-23,Smartwatch,Electronics,763.46,3,2290.38,0.0,North,Emma Davis,Credit Card,Government
2023-04-23,Bookshelf,Furniture,297.01,2,540.56,0.09,North,John Smith,Bank Transfer,Small Business
2023-04-23,Mouse,Accessories,60.87,2,121.74,0.0,East,Lisa Anderson,Bank Transfer,Small Business
2023-04-23,Mouse,Accessories,130.05,5,650.25,0.0,West,Jennifer Martinez,PayPal,Individual
2023-04-23,Bookshelf,Furniture,484.32,5,2421.6,0.0,West,Robert Taylor,Debit Card,Individual
2023-04-23,Stapler,Office Supplies,22.1,1,22.1,0.0,West,Robert Taylor,Debit Card,Government
2023-04-23,Stapler,Office Supplies,46.22,3,138.66,0.0,East,David Brown,PayPal,Individual
2023-04-23,Pen Set,Office Supplies,7.55,1,7.55,0.0,East,David Brown,PayPal,Corporate
2023-04-23,Headphones,Electronics,1986.04,2,3972.08,0.0,West,Robert Taylor,Bank Transfer,Corporate
2023-04-23,Desk,Furniture,323.5,4,1099.9,0.15,North,Emma Davis,Credit Card,Government
2023-04-23,Laptop Bag,Accessories,122.18,1,109.96,0.1,North,Emma Davis,Bank Transfer,Small Business
2023-04-23,Stapler,Office Supplies,32.83,3,90.61,0.08,North,Emma Davis,PayPal,Small Business
2023-04-24,Laptop,Electronics,1426.74,3,4280.22,0.0,South,Michael Johnson,Credit Card,Government
2023-04-24,Filing Cabinet,Furniture,435.89,3,1307.67,0.0,North,John Smith,Credit Card,Individual
2023-04-24,Bookshelf,Furniture,259.65,5,1298.25,0.0,West,Robert Taylor,Debit Card,Individual
2023-04-24,Mouse,Accessories,73.14,5,365.7,0.0,West,Jennifer Martinez,Credit Card,Government
2023-04-24,Filing Cabinet,Furniture,510.88,2,1021.76,0.0,East,Lisa Anderson,Credit Card,Small Business
2023-04-24,Office Chair,Furniture,376.29,2,752.58,0.0,North,Emma Davis,Debit Card,Corporate
2023-04-24,Paper Clips,Office Supplies,12.09,5,57.43,0.05,East,Lisa Anderson,,Government
2023-04-24,Tablet,Electronics,1893.4,5,8425.63,0.11,East,Lisa Anderson,PayPal,Government
2023-04-24,Lamp,Furniture,589.02,5,2945.1,0.0,West,Robert Taylor,PayPal,Individual
2023-04-25,Filing Cabinet,Furniture,324.89,4,1182.6,0.09,West,Jennifer Martinez,Debit Card,Small Business
2023-04-25,Notebook,Office Supplies,11.34,1,9.75,0.14,North,Emma Davis,Bank Transfer,Corporate
2023-04-25,Mouse,Accessories,18.65,2,37.3,0.0,North,John Smith,PayPal,Corporate
2023-04-25,Smartphone,Electronics,879.49,3,2638.47,0.0,East,David Brown,Credit Card,Government
2023-04-25,Smartphone,Electronics,1480.59,1,1480.59,0.0,South,Michael Johnson,Debit Card,Small Business
2023-04-25,Stapler,Office Supplies,27.1,3,81.3,0.0,South,Sarah Wilson,PayPal,Corporate
2023-04-25,USB Drive,Accessories,77.89,4,311.56,0.0,East,David Brown,PayPal,Corporate
2023-04-25,Keyboard,Accessories,24.02,2,48.04,0.0,East,Lisa Anderson,Debit Card,Corporate
2023-04-25,Tablet,Electronics,907.9,4,3631.6,0.0,East,David Brown,Debit Card,Government
2023-04-25,Bookshelf,Furniture,505.93,2,890.44,0.12,North,Emma Davis,Bank Transfer,Individual
2023-04-25,Headphones,Electronics,1181.7,4,4726.8,0.0,North,John Smith,PayPal,Individual
2023-04-25,Paper Clips,Office Supplies,36.42,4,145.68,0.0,East,Lisa Anderson,Credit Card,Government
2023-04-25,Headphones,Electronics,1193.59,4,4774.36,0.0,East,Lisa Anderson,Credit Card,Small Business
2023-04-25,Paper Clips,Office Supplies,45.28,3,135.84,0.0,West,Robert Taylor,Debit Card,Small Business
2023-04-26,Mouse,Accessories,83.5,3,250.5,0.0,North,Emma Davis,Credit Card,Government
2023-04-26,Tablet,Electronics,569.8,4,1960.11,0.14,South,Michael Johnson,Debit Card,Individual
2023-04-26,Monitor Stand,Accessories,47.54,3,142.62,0.0,North,John Smith,PayPal,Small Business
2023-04-26,Smartwatch,Electronics,538.26,4,2153.04,0.0,North,John Smith,Credit Card,Corporate
2023-04-26,Bookshelf,Furniture,266.72,5,1160.23,0.13,East,Lisa Anderson,Bank Transfer,Small Business
2023-04-26,Filing Cabinet,Furniture,563.97,4,2255.88,0.0,East,Lisa Anderson,Bank Transfer,Corporate
2023-04-26,Mouse,Accessories,59.94,1,59.94,0.0,East,Lisa Anderson,PayPal,Individual
2023-04-26,Filing Cabinet,Furniture,383.31,3,1149.93,0.0,East,David Brown,PayPal,Government
2023-04-26,Laptop,Electronics,1737.63,4,6463.98,0.07,South,Michael Johnson,Credit Card,Individual
2023-04-27,Smartphone,Electronics,1957.0,4,7828.0,0.0,East,Lisa Anderson,Credit Card,Small Business
2023-04-27,Stapler,Office Supplies,33.04,3,99.12,0.0,South,Sarah Wilson,Credit Card,Small Business
2023-04-27,Desk Organizer,Office Supplies,42.88,1,42.88,0.0,West,Robert Taylor,PayPal,Individual
2023-04-27,Office Chair,Furniture,566.91,2,1133.82,0.0,West,Jennifer Martinez,PayPal,Corporate
2023-04-27,Stapler,Office Supplies,38.52,5,192.6,0.0,North,Emma Davis,Bank Transfer,Small Business
2023-04-27,Headphones,Electronics,1516.94,5,7584.7,0.0,East,Lisa Anderson,Debit Card,Small Business
2023-04-27,Monitor Stand,Accessories,25.21,2,48.4,0.04,South,Michael Johnson,Bank Transfer,Corporate
2023-04-27,USB Drive,Accessories,74.74,2,149.48,0.0,West,Jennifer Martinez,Debit Card,Individual
2023-04-28,Monitor Stand,Accessories,15.51,3,46.53,0.0,West,Jennifer Martinez,Debit Card,Small Business
2023-04-28,Bookshelf,Furniture,606.99,5,3034.95,0.0,South,Sarah Wilson,Bank Transfer,Individual
2023-04-28,Monitor Stand,Accessories,73.34,3,220.02,0.0,South,Sarah Wilson,Credit Card,Corporate
2023-04-28,Tablet,Electronics,1286.87,2,2573.74,0.0,East,David Brown,PayPal,Government
2023-04-28,Monitor Stand,Accessories,106.29,3,318.87,0.0,West,Robert Taylor,Debit Card,Individual
2023-04-28,Smartwatch,Electronics,1587.16,3,4761.48,0.0,North,John Smith,Debit Card,Individual
2023-04-28,Desk Organizer,Office Supplies,12.66,2,25.32,0.0,East,Lisa Anderson,Credit Card,Government
2023-04-28,USB Drive,Accessories,76.87,2,153.74,0.0,South,Michael Johnson,PayPal,Small Business
2023-04-29,Monitor Stand,Accessories,65.89,2,131.78,0.0,West,Robert Taylor,Debit Card,Government
2023-04-29,Laptop Bag,Accessories,54.62,1,54.62,0.0,West,Jennifer Martinez,PayPal,Small Business
2023-04-29,Keyboard,Accessories,144.0,5,720.0,0.0,South,Michael Johnson,Debit Card,Government
2023-04-29,Mouse,Accessories,30.59,1,28.45,0.07,East,David Brown,PayPal,Individual
2023-04-29,Desk Organizer,Office Supplies,18.73,3,56.19,0.0,West,Jennifer Martinez,Debit Card,Small Business
2023-04-29,Tablet,Electronics,493.64,5,2122.65,0.14,East,David Brown,Debit Card,Government
2023-04-30,Headphones,Electronics,1767.67,5,8838.35,0.0,South,Michael Johnson,Debit Card,Individual
2023-04-30,USB Drive,Accessories,77.46,1,69.71,0.1,South,Sarah Wilson,Bank Transfer,Individual
2023-04-30,Laptop,Electronics,521.85,4,2087.4,0.0,East,David Brown,Bank Transfer,Corporate
2023-04-30,Office Chair,Furniture,609.04,3,1717.49,0.06,West,Robert Taylor,Debit Card,Corporate
2023-04-30,Lamp,Furniture,101.28,3,258.26,0.15,North,Emma Davis,Credit Card,Individual
2023-04-30,Filing Cabinet,Furniture,454.83,3,1282.62,0.06,West,Robert Taylor,Credit Card,Individual
2023-04-30,Laptop Bag,Accessories,122.56,1,122.56,0.0,North,Emma Davis,Credit Card,Corporate
2023-04-30,Headphones,Electronics,1433.07,3,4299.21,0.0,South,,PayPal,Government
2023-04-30,Lamp,Furniture,265.72,4,1062.88,0.0,North,John Smith,Debit Card,Individual
2023-04-30,Monitor Stand,Accessories,110.22,5,551.1,0.0,North,Emma Davis,Bank Transfer,Individual
2023-04-30,Keyboard,Accessories,16.49,1,16.49,0.0,South,Sarah Wilson,PayPal,Corporate
2023-04-30,Paper Clips,Office Supplies,50.48,5,252.4,0.0,West,Jennifer Martinez,PayPal,Government
2023-04-30,Tablet,Electronics,672.38,3,2017.14,0.0,East,David Brown,PayPal,Small Business
2023-04-30,Desk Organizer,Office Supplies,9.93,3,29.79,0.0,South,Michael Johnson,Bank Transfer,Corporate
2023-05-01,Laptop Bag,Accessories,122.54,1,122.54,0.0,South,Michael Johnson,Credit Card,Corporate
2023-05-01,Lamp,Furniture,241.97,3,725.91,0.0,South,Sarah Wilson,Credit Card,Small Business
2023-05-01,Keyboard,Accessories,22.69,1,22.69,0.0,East,Lisa Anderson,Bank Transfer,Corporate
2023-05-01,Tablet,Electronics,1593.27,5,7886.69,0.01,South,Sarah Wilson,PayPal,Small Business
2023-05-01,Smartwatch,Electronics,1744.36,2,3488.72,0.0,North,Emma Davis,Bank Transfer,Individual
2023-05-01,Filing Cabinet,Furniture,462.37,5,2311.85,0.0,North,Emma Davis,Debit Card,Government
2023-05-01,Notebook,Office Supplies,25.66,3,76.98,0.0,West,Jennifer Martinez,PayPal,Individual
2023-05-02,USB Drive,Accessories,64.31,2,128.62,0.0,South,Michael Johnson,Bank Transfer,Individual
2023-05-02,Paper Clips,Office Supplies,10.05,1,8.74,0.13,East,David Brown,Bank Transfer,Small Business
2023-05-02,Desk Organizer,Office Supplies,19.4,3,58.2,0.0,North,Emma Davis,Bank Transfer,Government
2023-05-02,Tablet,Electronics,689.38,1,675.59,0.02,West,Jennifer Martinez,Debit Card,Government
2023-05-02,Notebook,Office Supplies,19.37,1,19.37,0.0,West,Jennifer Martinez,Debit Card,Small Business
2023-05-02,Laptop,Electronics,588.12,3,1676.14,0.05,East,Lisa Anderson,Bank Transfer,Small Business
2023-05-02,Headphones,Electronics,818.48,2,1636.96,0.0,North,John Smith,Credit Card,Individual
2023-05-02,Office Chair,Furniture,224.06,1,224.06,0.0,North,Emma Davis,Debit Card,Corporate
2023-05-02,Tablet,Electronics,1721.31,5,8606.55,0.0,East,David Brown,Bank Transfer,Corporate
2023-05-02,Mouse,Accessories,70.05,2,123.29,0.12,South,,Bank Transfer,Individual
2023-05-02,Laptop Bag,Accessories,81.59,4,326.36,0.0,South,Sarah Wilson,PayPal,Individual
2023-05-02,Smartphone,Electronics,1077.95,4,4311.8,0.0,South,Michael Johnson,PayPal,Individual
2023-05-02,USB Drive,Accessories,147.25,2,294.5,0.0,West,Robert Taylor,Debit Card,Individual
2023-05-03,Mouse,Accessories,21.45,3,55.34,0.14,North,John Smith,PayPal,Government
2023-05-03,Laptop Bag,Accessories,138.28,4,553.12,0.0,South,Sarah Wilson,Credit Card,Small Business
2023-05-03,Headphones,Electronics,1689.55,2,2973.61,0.12,South,Sarah Wilson,Debit Card,Small Business
2023-05-03,Desk,Furniture,322.95,3,968.85,0.0,North,Emma Davis,PayPal,Small Business
2023-05-03,Smartwatch,Electronics,689.67,5,3448.35,0.0,East,David Brown,PayPal,Corporate
2023-05-03,Office Chair,Furniture,138.65,1,138.65,0.0,West,Robert Taylor,Bank Transfer,Corporate
2023-05-03,Monitor Stand,Accessories,70.06,3,210.18,0.0,East,David Brown,PayPal,Individual
2023-05-03,USB Drive,Accessories,56.01,1,56.01,0.0,South,Sarah Wilson,PayPal,Corporate
2023-05-03,Pen Set,Office Supplies,41.81,1,41.81,0.0,North,John Smith,Debit Card,Individual
2023-05-04,Pen Set,Office Supplies,7.45,2,14.01,0.06,North,Emma Davis,PayPal,Small Business
2023-05-04,USB Drive,Accessories,16.5,5,82.5,0.0,West,Robert Taylor,PayPal,Small Business
2023-05-04,Smartphone,Electronics,1379.13,1,1351.55,0.02,West,Robert Taylor,PayPal,Government
2023-05-04,Pen Set,Office Supplies,42.0,2,84.0,0.0,South,Sarah Wilson,Debit Card,Corporate
2023-05-04,Bookshelf,Furniture,301.41,1,277.3,0.08,East,David Brown,Debit Card,Individual
2023-05-04,Headphones,Electronics,1262.45,4,5049.8,0.0,South,Michael Johnson,Bank Transfer,Small Business
2023-05-04,Desk,Furniture,252.92,4,1011.68,0.0,East,Lisa Anderson,Credit Card,Corporate
2023-05-04,Pen Set,Office Supplies,20.69,3,62.07,0.0,South,Michael Johnson,Bank Transfer,Individual
2023-05-04,Bookshelf,Furniture,201.91,4,751.11,0.07,East,David Brown,Bank Transfer,Small Business
2023-05-04,Keyboard,Accessories,21.51,2,43.02,0.0,North,John Smith,Debit Card,Small Business
2023-05-04,Tablet,Electronics,866.26,4,3153.19,0.09,West,Jennifer Martinez,Bank Transfer,Corporate
2023-05-05,Smartphone,Electronics,1252.19,1,1252.19,0.0,West,Robert Taylor,Debit Card,Corporate
2023-05-05,Monitor Stand,Accessories,35.66,2,71.32,0.0,South,Sarah Wilson,Credit Card,Individual
2023-05-05,Tablet,Electronics,1792.33,5,8603.18,0.04,South,Michael Johnson,Credit Card,Government
2023-05-05,Mouse,Accessories,111.91,5,559.55,0.0,West,Robert Taylor,Credit Card,Government
2023-05-05,Desk,Furniture,594.91,5,2974.55,0.0,South,Sarah Wilson,Bank Transfer,Government
2023-05-05,Keyboard,Accessories,96.2,2,192.4,0.0,East,Lisa Anderson,Debit Card,Government
2023-05-05,Bookshelf,Furniture,371.9,3,1115.7,0.0,East,David Brown,Bank Transfer,Government
2023-05-05,Laptop Bag,Accessories,22.01,5,94.64,0.14,South,Michael Johnson,Debit Card,Government
2023-05-05,Monitor Stand,Accessories,72.4,1,71.68,0.01,South,Michael Johnson,PayPal,Individual
